https://chat.deepseek.com/|DeepSeek
https://chatgpt.com/|Chat GPT (Open IA)
https://grok.com/|Grok (Twitter)
https://gemini.google.com/app|Gemini (google)
https://copilot.microsoft.com/|copilot (microsoft)
https://www.meta.ai/|Facebook
https://duckduckgo.com/?q=resposta&t=brave&ia=chat|Modelos fornecidos anonimamente pelo DuckDuckGo, sem login
https://chat.luzia.com/|Luzia
https://claude.ai/|Claud IA
https://www.perplexity.ai/|Perplexity AI
https://chat.maritaca.ai/|Maritaca AI

